atom,id,url,file_line,code
Repurposed Variable,24,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssl/ssl/t1_trce.c#L1070,t1_trce.c#L1070,msglen -= 4
Repurposed Variable,25,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/pdfium/pdfium/core/fpdfapi/render/cpdf_renderstatus.cpp#L776,cpdf_renderstatus.cpp#L776,left *= 2
Repurposed Variable,26,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/intl/icu/source/i18n/collationdatabuilder.cpp#L389,collationdatabuilder.cpp#L389,"primary = Collation::incThreeBytePrimaryByOffset(primary, isCompressible, step)"
Repurposed Variable,27,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/mips/mips/cache_mipsNN.c#L697,cache_mipsNN.c#L697,va += 64
Repurposed Variable,28,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.c-torture/execute/20060930-1.c#L19,20060930-1.c#L19,e = -e
Repurposed Variable,29,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/pdfium/pdfium/core/fxcodec/codec/fx_codec_fax.cpp#L106,fx_codec_fax.cpp#L106,"endpos = std::min(std::max(endpos, 0), columns)"
Repurposed Variable,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/fs/nfsserver/nfs_nfsdport.c#L1367,nfs_nfsdport.c#L1367,cnt -= iosize
Repurposed Variable,31,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/usr.bin/mkimg/mbr.c#L58,mbr.c#L58,blk += (where == SCHEME_META_IMG_START) ? 1 : 0
Repurposed Variable,32,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/intl/icu/source/common/uniset.cpp#L1900,uniset.cpp#L1900,polarity ^= 2
Repurposed Variable,33,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/compat/linuxkpi/common/src/linux_slab.c#L84,linux_slab.c#L84,align = UMA_ALIGN_CACHE
Repurposed Variable,34,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/dom/xul/templates/nsTreeRows.cpp#L282,nsTreeRows.cpp#L282,++aIndex
Repurposed Variable,35,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/mm/frame_vector.c#L46,frame_vector.c#L46,nr_frames = vec->nr_allocated
Repurposed Variable,36,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/graphite2/src/inc/List.h#L151,List.h#L151,++p
Repurposed Variable,37,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/llvm/lib/Target/Lanai/LanaiISelLowering.cpp#L757,LanaiISelLowering.cpp#L757,"Chain = DAG.getNode(LanaiISD::CALL, DL, NodeTys, ArrayRef < SDValue > (&Ops[0], Ops.size()))"
Repurposed Variable,38,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/lib/swiotlb.c#L865,swiotlb.c#L865,attrs |= DMA_ATTR_SKIP_CPU_SYNC
Repurposed Variable,39,https://github.com/mysql/mysql-server/blob/0138556a55168da12eaf0bc3038947148d6b0863/storage/myisam/mi_create.c#L856,mi_create.c#L856,def = 3
Reversed Subscript,0,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Parser/cxx-bool.cpp#L9,cxx-bool.cpp#L9,"true[""clang""]"
Reversed Subscript,1,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/SemaCXX/overloaded-builtin-operators.cpp#L154,overloaded-builtin-operators.cpp#L154,17[cip]
Reversed Subscript,2,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L42,array-8.c#L42,0[fp]
Reversed Subscript,3,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Profile/c-general.c#L232,c-general.c#L232,i[weights]
Reversed Subscript,4,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/torture/pr70421.c#L12,pr70421.c#L12,((V)v)[u[0]]
Reversed Subscript,5,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-4.c#L38,pointer-arith-4.c#L38,0[f]
Reversed Subscript,6,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGenCXX/typeid-should-throw.cpp#L52,typeid-should-throw.cpp#L52,0[x]
Reversed Subscript,7,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-2.c#L35,pointer-arith-2.c#L35,0[p]
Reversed Subscript,8,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L47,array-8.c#L47,0[sip]
Reversed Subscript,9,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L36,array-8.c#L36,0[f().c]
Reversed Subscript,10,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L21,Wchar-subscripts-1.c#L21,sc[p]
Reversed Subscript,11,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Sema/warn-char-subscripts.c#L12,warn-char-subscripts.c#L12,subscript[array]
Reversed Subscript,12,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGenCXX/cxx1z-eval-order.cpp#L103,cxx1z-eval-order.cpp#L103,get_index()[get_arr()]
Reversed Subscript,13,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/conversion/simd4.C#L19,simd4.C#L19,u[b]
Reversed Subscript,14,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-1.c#L34,pointer-arith-1.c#L34,0[p]
Reversed Subscript,15,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/cpp0x/constexpr-nullptr-2.C#L127,constexpr-nullptr-2.C#L127,3[null()]
Reversed Subscript,16,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.c-torture/execute/pr22061-1.c#L14,pr22061-1.c#L14,N[(char*)x]
Reversed Subscript,17,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L18,Wchar-subscripts-1.c#L18,uc[a]
Reversed Subscript,18,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L28,Wchar-subscripts-1.c#L28,c[p]
Reversed Subscript,19,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/conversion/simd4.C#L21,simd4.C#L21,w[b]
Reversed Subscript,20,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L30,array-8.c#L30,c[p]
Reversed Subscript,21,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.old-deja/g++.bugs/900321_05.C#L18,900321_05.C#L18,i[cp]
Reversed Subscript,22,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-3.c#L38,pointer-arith-3.c#L38,0[f]
Reversed Subscript,23,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/heimdal/appl/ftp/ftpd/security.c#L667,security.c#L667,"level[""CSEP""]"
Reversed Subscript,24,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGenCXX/catch-undef-behavior.cpp#L275,catch-undef-behavior.cpp#L275,n[a]
Reversed Subscript,25,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-3.c#L35,pointer-arith-3.c#L35,0[p]
Reversed Subscript,26,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L27,array-8.c#L27,c[a]
Reversed Subscript,27,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L40,array-8.c#L40,1.0[a]
Reversed Subscript,28,https://github.com/vim/vim/blob/6ce650480844bfaa5410874416b4a2e15f40b870/runtime/macros/maze/mazeclean.c#L16,mazeclean.c#L16,A[line - Z]
Reversed Subscript,29,https://github.com/vim/vim/blob/6ce650480844bfaa5410874416b4a2e15f40b870/runtime/macros/maze/mazeclean.c#L16,mazeclean.c#L16,"Z[A - (E = A[line - Z]) && !C & A == M[A] | RAND_MAX / 3 < rand() || !C & !Z ? line[M[E] = M[A]] = E, line[M[A] = A - Z] = A, ""_."" : "" |""]"
Reversed Subscript,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/heimdal/appl/ftp/ftp/security.c#L667,security.c#L667,"level[""CSEP""]"
Reversed Subscript,31,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L27,Wchar-subscripts-1.c#L27,c[a]
Reversed Subscript,32,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGenCXX/cxx1z-eval-order.cpp#L118,cxx1z-eval-order.cpp#L118,get_index()[make_c()]
Reversed Subscript,33,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-1.c#L36,pointer-arith-1.c#L36,0[f]
Reversed Subscript,34,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/SemaCXX/typo-correction.cpp#L681,typo-correction.cpp#L681,0[sizeof (c0is0)]
Reversed Subscript,35,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L17,Wchar-subscripts-1.c#L17,sc[a]
Reversed Subscript,36,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.old-deja/g++.bugs/900321_05.C#L17,900321_05.C#L17,"3[""abcdef""]"
Reversed Subscript,37,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/array-8.c#L44,array-8.c#L44,0[pv]
Reversed Subscript,38,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/SemaCXX/overloaded-builtin-operators.cpp#L225,overloaded-builtin-operators.cpp#L225,zero[foo]
Reversed Subscript,39,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/conversion/simd4.C#L20,simd4.C#L20,v[b]
Reversed Subscript,40,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.target/i386/pr70662.c#L15,pr70662.c#L15,((v64u64)v64u64_0)[v64u32_0[0]]
Reversed Subscript,41,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Sema/c89.c#L78,c89.c#L78,1[test13a().X]
Reversed Subscript,42,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGenCXX/temporaries.cpp#L802,temporaries.cpp#L802,"2[T{4, 5, 6}]"
Reversed Subscript,43,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/cpp0x/constexpr-nullptr-2.C#L121,constexpr-nullptr-2.C#L121,0[p0]
Reversed Subscript,44,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/SemaCXX/return-stack-addr.cpp#L20,return-stack-addr.cpp#L20,i[x]
Reversed Subscript,45,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/conversion/simd4.C#L18,simd4.C#L18,t[b]
Reversed Subscript,46,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/CodeGen/2003-07-22-ArrayAccessTypeSafety.c#L5,2003-07-22-ArrayAccessTypeSafety.c#L5,N[array]
Reversed Subscript,47,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Sema/warn-char-subscripts.c#L24,warn-char-subscripts.c#L24,subscript[array]
Reversed Subscript,48,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/Wchar-subscripts-1.c#L22,Wchar-subscripts-1.c#L22,uc[p]
Reversed Subscript,49,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-4.c#L35,pointer-arith-4.c#L35,0[p]
Reversed Subscript,50,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pointer-arith-2.c#L38,pointer-arith-2.c#L38,0[f]
Type Conversion,0,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/pinctrl/qcom/pinctrl-spmi-mpp.c#L505,pinctrl-spmi-mpp.c#L505,pad->is_enabled << PMIC_MPP_REG_MASTER_EN_SHIFT
Type Conversion,1,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/dom/media/webaudio/PannerNode.cpp#L714,PannerNode.cpp#L714,1 - x
Type Conversion,2,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/telnet/telnetd/utility.c#L171,utility.c#L171,*look++ & 0xff
Type Conversion,3,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/block/paride/pcd.c#L486,pcd.c#L486,buf[12] & 0xff
Type Conversion,4,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/warn/Wconversion-real-integer.C#L100,Wconversion-real-integer.C#L100,uc = 500.0
Type Conversion,5,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.target/aarch64/extr.c#L29,extr.c#L29,w != 0x2002002000200380ll
Type Conversion,6,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/cairo/libpixman/src/pixman-linear-gradient.c#L87,pixman-linear-gradient.c#L87,-1 < inc
Type Conversion,7,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/lib/libiconv_modules/MSKanji/citrus_mskanji.c#L189,citrus_mskanji.c#L189,psenc->ch[0] & 0xff
Type Conversion,8,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/graphite/pr39260.c#L16,pr39260.c#L16,7680 * f[ch]
Type Conversion,9,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/hwmon/sis5595.c#L621,sis5595.c#L621,val & 0x80
Type Conversion,10,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/vect/pr60841.c#L93,pr60841.c#L93,g += 20.0
Type Conversion,11,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/skia/skia/src/pathops/SkPathOpsPoint.h#L88,SkPathOpsPoint.h#L88,1 / this->length()
Type Conversion,12,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/thermal/intel_powerclamp.c#L630,intel_powerclamp.c#L630,*state = -1
Type Conversion,13,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Sema/conversion.c#L58,conversion.c#L58,(int)BIG
Type Conversion,14,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/OpenMP/target_parallel_for_simd_loop_messages.cpp#L51,target_parallel_for_simd_loop_messages.cpp#L51,(int)fi
Type Conversion,15,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/g++.dg/cpp0x/gnu_fno-ext-numeric-literals.C#L48,gnu_fno-ext-numeric-literals.C#L48,4 * (n + 1)
Type Conversion,16,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/binutils/readelf.c#L7411,readelf.c#L7411,nzero_counts * 100.0
Type Conversion,17,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/OpenMP/target_teams_distribute_simd_loop_messages.cpp#L201,target_teams_distribute_simd_loop_messages.cpp#L201,(int)(0.8 - 0.45)
Type Conversion,18,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/OpenMP/distribute_simd_loop_messages.cpp#L264,distribute_simd_loop_messages.cpp#L264,(int)(0.8 - 0.45)
Type Conversion,19,https://github.com/mongodb/mongo/blob/67f735e6705091659e2a8cf46a9285f09bcf749a/src/third_party/mozjs-45/extract/js/src/vm/CharacterEncoding.cpp#L52,CharacterEncoding.cpp#L52,c2 - 0xDC00
Type Conversion,20,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sbin/rcorder/rcorder.c#L527,rcorder.c#L527,head->head = SET
Type Conversion,21,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/lib/msun/src/s_erf.c#L211,s_erf.c#L211,8 * x
Type Conversion,22,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/powerpc/kvm/book3s_pr_papr.c#L164,book3s_pr_papr.c#L164,(tsh & H_BULK_REMOVE_TYPE) != H_BULK_REMOVE_REQUEST
Type Conversion,23,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/block/paride/pg.c#L348,pg.c#L348,cmd[k] & 0xff
Type Conversion,24,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/WebCore/rendering/TextDecorationPainter.cpp#L143,TextDecorationPainter.cpp#L143,2 * step
Type Conversion,25,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/lib/lru_cache.c#L383,lru_cache.c#L383,"__lc_find(lc, enr, 1)"
Type Conversion,26,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/parser/html/nsHtml5TokenizerCppSupplement.h#L147,nsHtml5TokenizerCppSupplement.h#L147,c != 0xFFFD
Type Conversion,27,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/llvm/lib/Target/Hexagon/HexagonBitSimplify.cpp#L1993,HexagonBitSimplify.cpp#L1993,!isInt < 8
Type Conversion,28,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/ThirdParty/libwebrtc/Source/webrtc/modules/audio_processing/aec/aec_core.cc#L626,aec_core.cc#L626,1 - suppressor_gain[i] * suppressor_gain[i]
Type Conversion,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/staging/media/atomisp/i2c/ov2722.c#L717,ov2722.c#L717,"gpio_ctrl(sd, 1)"
Type Conversion,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/llvm/tools/clang/lib/Headers/avx512fintrin.h#L9866,avx512fintrin.h#L9866,_mm512_set1_epi64(0x7FFFFFFFFFFFFFFF)
Type Conversion,31,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/gpu/drm/bridge/adv7511/adv7511_drv.c#L267,adv7511_drv.c#L267,output_format_422 << 7
