subject,start_offset,end_offset,code,text
1157,13316,13762,Simple,"Um, because you don't have like. The only mistake feasible for someone to make in this is like, ""Ah, well here it's four. And so this should be four plus four, but like there's nothing clever happening like nothing and C allows for that kind of lazy backpropagation like that's much more of a functional reactive programming thing, which C just like does not do. And so you just have to evaluate it from top to bottom and make the obvious things."
1157,13316,13762,Counterfactual Semantics,"Um, because you don't have like. The only mistake feasible for someone to make in this is like, ""Ah, well here it's four. And so this should be four plus four, but like there's nothing clever happening like nothing and C allows for that kind of lazy backpropagation like that's much more of a functional reactive programming thing, which C just like does not do. And so you just have to evaluate it from top to bottom and make the obvious things."
1157,15152,15222,Learned by Reading Book,
1157,15152,15222,Learned by Programming,
1157,16225,16561,Learned by Programming,
1157,16225,16561,Anecdote,
1157,19437,19680,Experienced vs Inexperienced,
1157,19437,19680,Quote,
1157,22147,22715,Anecdote,
1157,22147,22715,C vs C++,
1157,22147,22715,Learned by Reading Book,
1157,25664,25734,Sure,
1157,26219,26318,Sure,"This one has an operator precedence that would be very slightly likely to be wrong, but not really."
1157,26417,26596,Unsure,"Uh, this one had the comma operator, which was the, so this is the one that was least confident on. I guess I would like to double check that comma binds more loosely than equals."
1157,26417,26596,Precedence,"Uh, this one had the comma operator, which was the, so this is the one that was least confident on. I guess I would like to double check that comma binds more loosely than equals."
1157,26369,26596,Discussion Question,"Subject             27:58          [Snippet 61] Uh, this one had the comma operator, which was the, so this is the one that was least confident on. I guess I would like to double check that comma binds more loosely than equals."
1157,26986,27267,Mental Model,"They're a special form. This is especially true. So I know this is true in c plus plus where the initializer list is actually a call to an implicit constructor, well not the initializer list, the equal sign in the declaration. Initializer lists being their own special ball of wax."
1157,27682,27751,Precedence,This one I'm pretty sure equality has tighter assignment than ternary
1157,27682,27751,Sure,This one I'm pretty sure equality has tighter assignment than ternary
1157,28099,28663,History Lesson,
1157,30061,30501,Haskell,
1157,31288,31507,SQL,
1157,31692,32012,Java,
1157,31692,32012,SQL,
1867,476,697,Correct Semantics,Snippet 109] Cool. Alright. Sample one oh nine. All right. So we've got this int we set to two and this like empty if statement that doesn't do anything and then we increment the thing once. So the output should be three.
1867,1212,1245,Sure,Yeah the confidence is very high.
1867,1572,1629,Non-standard terminology,this if without braces. So like it doesn't guard that one
1867,1480,1776,Code Review,"it's pretty straight forward program. Um, there's like, the only thing that's weird is like this if without braces. So like it doesn't guard that one, but it's nothing I haven't seen before. I would probably ask someone to like write it differently if they were going to write that, but you know."
1867,1480,1776,Would Have Written it Differently,"it's pretty straight forward program. Um, there's like, the only thing that's weird is like this if without braces. So like it doesn't guard that one, but it's nothing I haven't seen before. I would probably ask someone to like write it differently if they were going to write that, but you know."
1867,1480,1776,Previously Seen,"it's pretty straight forward program. Um, there's like, the only thing that's weird is like this if without braces. So like it doesn't guard that one, but it's nothing I haven't seen before. I would probably ask someone to like write it differently if they were going to write that, but you know."
1867,1480,1776,Uncommon pattern,"it's pretty straight forward program. Um, there's like, the only thing that's weird is like this if without braces. So like it doesn't guard that one, but it's nothing I haven't seen before. I would probably ask someone to like write it differently if they were going to write that, but you know."
